customer_id,total_calls,avg_service_time,total_service_time,avg_vru_time,avg_queue_time,total_hangs,avg_priority,first_call,last_call,hang_rate,customer_lifetime_days,cluster
302429915.0,1,40.0,40,5.0,19.0,0,2.0,1999-02-11,1999-02-11,0.0,0,2
302432240.0,2,45.0,90,5.5,77.5,0,1.0,1999-09-06,1999-12-08,0.0,93,0
302433271.0,5,55.2,276,5.6,36.6,1,2.0,1999-01-07,1999-12-05,20.0,332,2
303263727.0,4,300.25,1201,4.75,157.75,1,1.0,1999-04-22,1999-04-30,25.0,8,0
303264253.0,80,178.68,14294,5.54,104.45,9,1.0,1999-01-16,1999-12-06,11.25,324,0
303265060.0,2,61.5,123,5.5,10.5,1,1.0,1999-03-30,1999-11-01,50.0,216,0
303271324.0,1,7.0,7,5.0,57.0,0,1.0,1999-08-04,1999-08-04,0.0,0,0
303333538.0,1,0.0,0,5.0,39.0,1,1.0,1999-12-21,1999-12-21,100.0,0,0
303337745.0,1,0.0,0,4.0,7.0,1,1.0,1999-04-25,1999-04-25,100.0,0,0
303338180.0,15,187.73,2816,3.8,61.2,6,1.0,1999-01-13,1999-11-30,40.0,321,0
303464820.0,14,271.14,3796,5.43,78.64,0,1.0,1999-03-05,1999-12-15,0.0,285,0
303523526.0,41,78.59,3222,5.24,83.12,14,1.0,1999-01-07,1999-11-15,34.15,312,0
303599161.0,10,559.1,5591,5.7,79.7,1,1.0,1999-06-14,1999-12-24,10.0,193,0
303604219.0,1,775.0,775,6.0,95.0,0,1.0,1999-02-07,1999-02-07,0.0,0,2
303608475.0,15,57.07,856,5.93,57.6,6,1.0,1999-01-31,1999-08-24,40.0,205,0
303608665.0,25,157.24,3931,4.52,207.0,8,1.0,1999-01-10,1999-12-21,32.0,345,0
303608673.0,28,86.61,2425,5.39,69.29,14,1.0,1999-01-10,1999-12-22,50.0,346,0
303608699.0,6,44.67,268,4.83,73.67,2,1.0,1999-07-04,1999-07-28,33.33,24,0
303610448.0,1,221.0,221,6.0,242.0,0,1.0,1999-08-26,1999-08-26,0.0,0,0
303610752.0,7,326.71,2287,4.43,117.0,0,1.0,1999-03-09,1999-11-01,0.0,237,0
303623086.0,6,271.67,1630,5.5,91.67,1,2.0,1999-01-13,1999-07-04,16.67,172,2
303623102.0,1,374.0,374,5.0,162.0,0,1.0,1999-11-16,1999-11-16,0.0,0,0
303643605.0,1,0.0,0,6.0,147.0,1,2.0,1999-05-10,1999-05-10,100.0,0,2
303653240.0,2,43.0,86,5.0,165.5,1,1.0,1999-04-12,1999-04-12,50.0,0,0
303657076.0,2,3.0,6,5.5,92.0,1,1.0,1999-07-12,1999-08-02,50.0,21,0
303662514.0,2,162.0,324,6.0,33.5,1,2.0,1999-03-17,1999-09-01,50.0,168,2
303664882.0,3,35.33,106,5.67,104.0,1,1.0,1999-02-23,1999-07-04,33.33,131,0
303666705.0,2,72.0,144,5.5,103.0,0,1.0,1999-05-18,1999-10-25,0.0,160,0
303667919.0,5,34.4,172,5.6,97.4,3,1.0,1999-07-01,1999-07-26,60.0,25,0
303668065.0,5,105.6,528,5.6,54.2,0,2.0,1999-02-28,1999-08-26,0.0,179,2
303668099.0,3,87.67,263,4.0,35.67,2,2.0,1999-04-18,1999-04-18,66.67,0,2
303683155.0,8,166.25,1330,5.5,102.0,0,2.0,1999-01-20,1999-12-28,0.0,342,2
303683858.0,3,212.67,638,3.0,63.67,0,1.0,1999-06-03,1999-06-20,0.0,17,0
303684617.0,3,115.67,347,5.67,28.0,0,2.0,1999-02-04,1999-07-01,0.0,147,2
303697619.0,6,221.33,1328,5.5,60.17,0,1.0,1999-03-16,1999-07-19,0.0,125,0
303697627.0,2,131.0,262,6.0,69.5,1,1.0,1999-02-28,1999-03-04,50.0,4,0
303709182.0,12,221.5,2658,5.83,99.0,1,2.0,1999-02-01,1999-11-03,8.33,275,2
303712707.0,1,165.0,165,6.0,19.0,1,0.0,1999-04-30,1999-04-30,100.0,0,0
303729362.0,5,162.6,813,4.2,116.0,1,1.0,1999-06-16,1999-10-18,20.0,124,0
303731079.0,3,157.67,473,5.0,97.67,1,1.0,1999-03-29,1999-10-24,33.33,209,0
303736599.0,2,94.5,189,5.5,50.5,0,2.0,1999-02-05,1999-03-28,0.0,51,2
303753800.0,1,30.0,30,6.0,6.0,0,2.0,1999-03-03,1999-03-03,0.0,0,2
303767461.0,28,132.11,3699,6.29,66.39,9,1.0,1999-02-09,1999-12-10,32.14,304,0
303768477.0,1,23.0,23,6.0,391.0,0,1.0,1999-03-21,1999-03-21,0.0,0,0
303770770.0,2,0.0,0,5.0,34.5,2,1.0,1999-04-19,1999-04-19,100.0,0,0
303772057.0,23,162.96,3748,5.57,68.35,4,2.0,1999-05-05,1999-12-02,17.39,211,2
303776298.0,1,0.0,0,12.0,100.0,1,1.0,1999-02-01,1999-02-01,100.0,0,0
303779193.0,1,71.0,71,6.0,27.0,0,2.0,1999-04-23,1999-04-23,0.0,0,2
303789960.0,5,120.8,604,6.0,85.4,2,1.0,1999-01-10,1999-07-05,40.0,176,0
303795967.0,9,185.0,1665,5.44,36.89,0,2.0,1999-02-05,1999-12-12,0.0,310,2
303800163.0,1,2157.0,2157,6.0,7.0,0,1.0,1999-09-03,1999-09-03,0.0,0,2
303804983.0,24,221.88,5325,5.46,129.0,5,2.0,1999-01-06,1999-08-06,20.83,212,2
303815740.0,5,42.4,212,4.8,63.2,1,2.0,1999-03-07,1999-11-29,20.0,267,2
303822738.0,7,152.86,1070,5.0,75.29,2,2.0,1999-03-22,1999-12-01,28.57,254,2
303825020.0,3,42.33,127,5.0,30.0,1,2.0,1999-02-01,1999-02-14,33.33,13,2
303831614.0,4,0.25,1,5.5,96.5,3,1.0,1999-03-21,1999-06-17,75.0,88,0
303857247.0,4,156.75,627,5.5,51.0,1,2.0,1999-07-28,1999-11-29,25.0,124,2
303878839.0,25,248.84,6221,6.4,119.96,1,2.0,1999-01-03,1999-12-15,4.0,346,2
303878847.0,2,420.5,841,5.5,102.0,0,1.0,1999-05-19,1999-12-03,0.0,198,0
303900401.0,8,224.12,1793,6.0,84.75,1,1.0,1999-03-07,1999-11-14,12.5,252,0
303901144.0,4,94.5,378,3.0,65.0,2,1.0,1999-03-04,1999-03-04,50.0,0,0
303903751.0,10,90.3,903,5.1,40.0,5,2.0,1999-01-06,1999-08-17,50.0,223,2
303903801.0,5,119.8,599,5.4,178.4,1,1.0,1999-12-07,1999-12-22,20.0,15,0
303931463.0,5,57.4,287,4.4,107.2,1,2.0,1999-04-13,1999-08-27,20.0,136,2
303933261.0,1,81.0,81,5.0,201.0,0,1.0,1999-08-11,1999-08-11,0.0,0,0
303939383.0,9,121.33,1092,5.44,58.11,1,2.0,1999-01-27,1999-08-19,11.11,204,2
303970396.0,5,207.6,1038,5.2,177.8,1,2.0,1999-08-22,1999-11-30,20.0,100,2
303972467.0,2,208.5,417,5.0,71.0,0,1.0,1999-03-31,1999-05-09,0.0,39,0
303987622.0,4,103.25,413,5.75,218.0,0,1.0,1999-06-14,1999-12-22,0.0,191,0
303989776.0,1,678.0,678,6.0,119.0,0,1.0,1999-12-29,1999-12-29,0.0,0,0
303991798.0,42,158.6,6661,5.71,71.98,12,1.0,1999-03-09,1999-12-31,28.57,297,0
304006679.0,1,105.0,105,5.0,60.0,0,1.0,1999-02-02,1999-02-02,0.0,0,0
304009228.0,38,261.16,9924,5.63,71.03,6,2.0,1999-03-05,1999-12-29,15.79,299,2
304048457.0,1,44.0,44,6.0,41.0,0,1.0,1999-07-14,1999-07-14,0.0,0,0
304061344.0,1,212.0,212,5.0,38.0,0,2.0,1999-10-06,1999-10-06,0.0,0,2
304087885.0,2,58.0,116,6.0,89.5,1,1.0,1999-01-05,1999-08-11,50.0,218,0
304125537.0,2,146.5,293,6.0,41.5,0,1.0,1999-01-06,1999-05-13,0.0,127,0
304131592.0,1,0.0,0,6.0,7.0,1,2.0,1999-12-20,1999-12-20,100.0,0,2
304148935.0,2,159.0,318,5.5,119.5,0,1.0,1999-02-17,1999-02-25,0.0,8,0
304206469.0,1,62.0,62,6.0,61.0,0,1.0,1999-04-11,1999-04-11,0.0,0,0
304216518.0,1,64.0,64,5.0,31.0,0,2.0,1999-12-30,1999-12-30,0.0,0,2
304229115.0,6,137.0,822,5.5,36.33,2,2.0,1999-08-25,1999-12-12,33.33,109,2
304238629.0,2,146.0,292,5.5,30.0,0,1.0,1999-08-15,1999-08-15,0.0,0,0
304253032.0,5,321.8,1609,5.8,49.0,0,2.0,1999-03-14,1999-07-04,0.0,112,2
304253099.0,9,155.89,1403,5.44,29.33,2,2.0,1999-01-20,1999-12-22,22.22,336,2
304253453.0,48,96.79,4646,5.65,145.5,1,1.0,1999-06-08,1999-12-22,2.08,197,0
304263031.0,1,121.0,121,6.0,12.0,0,1.0,1999-08-09,1999-08-09,0.0,0,0
304287196.0,5,151.8,759,5.4,41.8,0,2.0,1999-05-12,1999-11-21,0.0,193,2
304298219.0,7,111.71,782,5.29,61.43,1,1.0,1999-03-10,1999-08-15,14.29,158,0
304309255.0,10,183.9,1839,5.8,152.0,0,1.0,1999-02-08,1999-11-22,0.0,287,0
304311947.0,1,68.0,68,5.0,39.0,0,1.0,1999-09-20,1999-09-20,0.0,0,0
304316185.0,3,35.33,106,5.33,65.67,0,1.0,1999-01-07,1999-06-29,0.0,173,0
304336738.0,1,0.0,0,6.0,6.0,1,1.0,1999-08-04,1999-08-04,100.0,0,0
304349533.0,3,241.67,725,5.33,144.0,0,1.0,1999-10-07,1999-10-07,0.0,0,0
304354178.0,6,72.5,435,5.5,41.17,2,2.0,1999-01-04,1999-05-26,33.33,142,2
304356892.0,7,181.57,1271,4.29,140.29,2,2.0,1999-08-06,1999-12-09,28.57,125,2
304362114.0,2,100.5,201,5.0,29.5,0,2.0,1999-10-14,1999-11-16,0.0,33,2
304362155.0,5,104.2,521,5.2,55.4,1,2.0,1999-03-30,1999-11-12,20.0,227,2
304377120.0,21,209.33,4396,5.24,100.57,2,2.0,1999-02-01,1999-12-28,9.52,330,2
304377146.0,3,242.33,727,6.0,103.0,0,2.0,1999-08-31,1999-12-12,0.0,103,2
304380447.0,46,136.57,6282,5.43,57.3,10,2.0,1999-01-07,1999-12-20,21.74,347,2
304396716.0,10,152.7,1527,5.6,88.2,1,1.0,1999-01-04,1999-11-21,10.0,321,0
304404031.0,5,27.8,139,5.8,93.2,0,1.0,1999-07-11,1999-10-11,0.0,92,0
304432891.0,5,242.0,1210,5.8,67.8,1,2.0,1999-05-11,1999-08-05,20.0,86,2
304437874.0,1,93.0,93,6.0,5.0,0,2.0,1999-01-24,1999-01-24,0.0,0,2
304462252.0,2,1112.5,2225,5.5,240.5,0,1.0,1999-07-06,1999-07-06,0.0,0,2
304473796.0,10,72.0,720,45.7,74.3,5,2.0,1999-03-01,1999-12-30,50.0,304,2
304496375.0,2,14.5,29,6.0,96.5,0,1.0,1999-02-12,1999-11-08,0.0,269,0
304506595.0,5,212.2,1061,5.8,187.4,1,1.0,1999-11-09,1999-12-12,20.0,33,0
304506884.0,9,62.22,560,5.11,100.89,4,1.0,1999-07-06,1999-08-03,44.44,28,0
304549462.0,2,135.5,271,6.0,45.0,1,1.0,1999-10-19,1999-11-10,50.0,22,0
304594914.0,6,197.33,1184,5.67,81.67,0,1.0,1999-02-25,1999-12-23,0.0,301,0
304595077.0,3,239.0,717,6.0,79.33,1,1.0,1999-03-25,1999-03-28,33.33,3,0
304612286.0,2,32.0,64,5.0,21.0,1,1.0,1999-12-12,1999-12-14,50.0,2,0
304632391.0,2,25.0,50,4.0,16.5,1,2.0,1999-01-05,1999-01-05,50.0,0,2
304640691.0,7,58.43,409,4.71,26.14,3,1.0,1999-10-20,1999-12-27,42.86,68,0
304653462.0,19,113.32,2153,5.58,102.32,3,1.0,1999-02-10,1999-11-22,15.79,285,0
304653991.0,12,96.17,1154,4.92,69.0,1,2.0,1999-01-14,1999-12-29,8.33,349,2
304655731.0,1,0.0,0,6.0,4.0,1,2.0,1999-01-18,1999-01-18,100.0,0,2
304669112.0,1,110.0,110,12.0,12.0,0,1.0,1999-04-08,1999-04-08,0.0,0,0
304670524.0,2,34.0,68,6.5,69.5,0,2.0,1999-05-11,1999-12-06,0.0,209,2
304673262.0,15,52.6,789,5.4,70.53,1,2.0,1999-01-06,1999-06-08,6.67,153,2
304673403.0,39,221.59,8642,5.69,61.46,4,2.0,1999-01-03,1999-12-26,10.26,357,2
304705858.0,2,21.0,42,9.5,36.0,0,1.0,1999-03-16,1999-12-17,0.0,276,0
304719107.0,16,225.94,3615,4.81,62.69,2,1.0,1999-01-28,1999-12-21,12.5,327,0
304725393.0,3,171.33,514,5.67,65.0,0,2.0,1999-04-12,1999-12-10,0.0,242,2
304730591.0,1,134.0,134,5.0,35.0,0,2.0,1999-10-07,1999-10-07,0.0,0,2
304741978.0,3,89.67,269,3.67,108.0,1,1.0,1999-01-26,1999-06-24,33.33,149,0
304750839.0,1,72.0,72,6.0,247.0,0,0.0,1999-01-19,1999-01-19,0.0,0,0
304756786.0,3,121.67,365,5.0,129.67,0,1.0,1999-04-14,1999-08-24,0.0,132,0
304757867.0,18,61.28,1103,3.72,45.78,9,1.0,1999-02-11,1999-08-23,50.0,193,0
304759608.0,7,40.86,286,5.14,44.0,3,1.0,1999-01-21,1999-08-19,42.86,210,0
304760358.0,9,51.89,467,5.56,121.89,3,1.0,1999-01-13,1999-12-17,33.33,338,0
304762701.0,12,160.5,1926,5.0,80.42,4,1.0,1999-01-03,1999-10-04,33.33,274,0
304763923.0,3,101.0,303,6.0,141.33,0,1.0,1999-08-26,1999-11-23,0.0,89,0
304764202.0,1,313.0,313,6.0,106.0,0,2.0,1999-07-08,1999-07-08,0.0,0,2
304765399.0,7,136.14,953,5.29,155.86,0,1.0,1999-08-10,1999-09-05,0.0,26,0
304767486.0,6,160.67,964,5.67,98.0,0,2.0,1999-01-04,1999-12-27,0.0,357,2
304770019.0,3,218.0,654,5.33,29.33,0,2.0,1999-05-23,1999-06-02,0.0,10,2
304780075.0,1,2684.0,2684,4.0,278.0,0,1.0,1999-10-27,1999-10-27,0.0,0,2
304793961.0,6,86.5,519,6.17,38.0,1,2.0,1999-01-03,1999-12-12,16.67,343,2
305831067.0,1,73.0,73,12.0,22.0,0,2.0,1999-02-03,1999-02-03,0.0,0,2
305834343.0,13,131.0,1703,4.31,46.31,4,2.0,1999-03-30,1999-12-16,30.77,261,2
305835183.0,2,232.0,464,6.5,55.5,1,2.0,1999-04-05,1999-11-29,50.0,238,2
305841363.0,47,70.64,3320,5.6,107.15,16,1.0,1999-01-02,1999-12-13,34.04,345,0
305874885.0,14,219.43,3072,5.36,166.64,2,1.0,1999-03-15,1999-12-07,14.29,267,0
305887317.0,13,55.69,724,5.15,37.77,8,1.0,1999-04-24,1999-08-22,61.54,120,0
305892119.0,1,181.0,181,6.0,99.0,0,1.0,1999-10-29,1999-10-29,0.0,0,0
305896409.0,6,37.17,223,5.17,95.5,0,2.0,1999-08-03,1999-12-12,0.0,131,2
305899262.0,1,0.0,0,6.0,1.0,1,2.0,1999-02-08,1999-02-08,100.0,0,2
305927568.0,6,275.33,1652,5.5,101.0,1,1.0,1999-05-02,1999-05-07,16.67,5,0
305947863.0,23,77.39,1780,5.43,104.65,5,1.0,1999-02-12,1999-11-11,21.74,272,0
305948408.0,11,108.64,1195,4.55,84.82,2,1.0,1999-12-21,1999-12-30,18.18,9,0
305972366.0,1,48.0,48,6.0,86.0,0,2.0,1999-02-22,1999-02-22,0.0,0,2
305974610.0,14,259.43,3632,5.21,80.57,3,2.0,1999-04-14,1999-12-08,21.43,238,2
305978041.0,1,233.0,233,5.0,6.0,0,1.0,1999-06-29,1999-06-29,0.0,0,0
305984163.0,2,9.0,18,4.0,0.0,1,1.0,1999-11-08,1999-12-13,50.0,35,0
306026519.0,1,0.0,0,5.0,55.0,1,1.0,1999-10-26,1999-10-26,100.0,0,0
306030362.0,14,65.21,913,5.79,61.79,3,1.0,1999-01-05,1999-10-19,21.43,287,0
306046004.0,2,0.0,0,5.5,49.5,2,2.0,1999-04-12,1999-04-12,100.0,0,2
306055146.0,19,138.63,2634,5.37,74.89,3,2.0,1999-02-04,1999-12-14,15.79,313,2
306071283.0,12,84.33,1012,5.08,133.17,2,1.0,1999-01-01,1999-11-17,16.67,320,0
306072448.0,5,125.8,629,5.4,63.0,0,2.0,1999-11-09,1999-12-15,0.0,36,2
306084252.0,5,103.8,519,5.8,46.2,0,2.0,1999-01-21,1999-08-31,0.0,222,2
306096207.0,2,9.5,19,4.0,91.5,0,1.0,1999-02-24,1999-02-24,0.0,0,0
306113069.0,2,53.0,106,6.0,40.0,0,1.0,1999-05-11,1999-06-20,0.0,40,0
306139213.0,2,85.0,170,3.5,29.5,1,1.0,1999-08-19,1999-08-19,50.0,0,0
306149485.0,14,235.86,3302,5.21,75.79,3,2.0,1999-03-04,1999-12-20,21.43,291,2
306149758.0,6,152.33,914,4.83,85.17,2,1.0,1999-04-15,1999-07-14,33.33,90,0
306217951.0,2,0.0,0,6.0,8.0,2,1.0,1999-04-15,1999-04-18,100.0,3,0
306220500.0,2,41.5,83,5.5,43.0,0,1.0,1999-01-27,1999-02-08,0.0,12,0
306226986.0,8,101.0,808,5.25,59.62,2,1.0,1999-05-05,1999-09-05,25.0,123,0
306278797.0,198,80.29,15897,5.66,132.18,18,1.0,1999-01-03,1999-12-29,9.09,360,0
306307927.0,6,22.17,133,4.5,223.5,2,0.83,1999-04-22,1999-08-01,33.33,101,0
306320672.0,2,91.5,183,5.0,59.0,0,1.0,1999-06-07,1999-11-15,0.0,161,0
306332057.0,1,23.0,23,6.0,20.0,0,1.0,1999-11-23,1999-11-23,0.0,0,0
306377094.0,1,205.0,205,6.0,411.0,0,2.0,1999-08-03,1999-08-03,0.0,0,2
306387697.0,3,224.33,673,6.0,150.0,0,1.0,1999-06-02,1999-06-16,0.0,14,0
306395088.0,6,49.33,296,5.17,12.17,4,1.0,1999-03-10,1999-07-29,66.67,141,0
306428517.0,9,49.22,443,4.89,76.78,3,1.0,1999-02-09,1999-03-15,33.33,34,0
306452020.0,12,186.83,2242,5.25,174.5,1,1.0,1999-07-20,1999-12-07,8.33,140,0
306470774.0,2,693.5,1387,2.5,93.5,0,1.0,1999-04-02,1999-07-15,0.0,104,0
306485608.0,323,130.73,42227,5.89,96.39,18,2.0,1999-06-07,1999-12-30,5.57,206,2
306500661.0,2,0.0,0,3.0,32.5,2,1.0,1999-01-18,1999-01-18,100.0,0,0
306502121.0,1,198.0,198,6.0,335.0,0,1.0,1999-04-14,1999-04-14,0.0,0,0
306511759.0,5,35.8,179,5.0,16.8,3,1.0,1999-02-05,1999-05-12,60.0,96,0
306530429.0,13,306.23,3981,5.54,75.23,0,1.0,1999-01-10,1999-11-29,0.0,323,0
306543109.0,6,65.33,392,4.17,26.17,2,2.0,1999-03-31,1999-09-03,33.33,156,2
306551722.0,12,211.0,2532,5.75,124.25,1,2.0,1999-01-13,1999-12-14,8.33,335,2
306598186.0,6,93.5,561,4.83,30.83,1,1.0,1999-01-04,1999-06-20,16.67,167,0
306624297.0,3,36.33,109,5.67,22.33,1,2.0,1999-01-24,1999-06-16,33.33,143,2
306637539.0,11,33.82,372,5.18,39.55,4,1.0,1999-01-05,1999-12-16,36.36,345,0
306643198.0,1,0.0,0,6.0,114.0,1,2.0,1999-07-05,1999-07-05,100.0,0,2
306654187.0,24,109.88,2637,5.46,150.96,4,1.0,1999-04-22,1999-12-29,16.67,251,0
306655705.0,4,180.0,720,5.5,51.25,0,1.0,1999-07-12,1999-11-07,0.0,118,0
306658956.0,1,236.0,236,6.0,22.0,0,2.0,1999-12-15,1999-12-15,0.0,0,2
306683731.0,6,212.83,1277,5.83,73.83,2,1.0,1999-02-05,1999-11-03,33.33,271,0
306712654.0,31,201.16,6236,5.65,104.87,1,1.0,1999-01-04,1999-12-22,3.23,352,0
306712936.0,18,109.78,1976,5.72,150.22,2,1.0,1999-02-14,1999-08-23,11.11,190,0
306721341.0,4,307.75,1231,5.25,52.5,0,1.0,1999-01-10,1999-05-11,0.0,121,0
306729286.0,8,46.0,368,5.75,76.88,2,1.0,1999-07-11,1999-12-29,25.0,171,0
306740325.0,1,780.0,780,6.0,167.0,0,1.0,1999-04-25,1999-04-25,0.0,0,0
306749987.0,2,0.0,0,6.0,61.5,2,1.0,1999-08-16,1999-12-05,100.0,111,0
306771148.0,2,44.5,89,4.5,30.0,1,1.0,1999-04-16,1999-04-16,50.0,0,0
306773813.0,2,2.0,4,6.0,188.5,1,1.0,1999-07-29,1999-08-19,50.0,21,0
306788639.0,2,63.5,127,5.0,193.0,1,1.0,1999-02-25,1999-04-11,50.0,45,0
306839960.0,2,221.0,442,6.0,99.5,0,2.0,1999-05-06,1999-09-02,0.0,119,2
306850595.0,1,176.0,176,6.0,28.0,0,1.0,1999-07-20,1999-07-20,0.0,0,0
306854175.0,5,15.6,78,5.6,20.6,4,1.0,1999-04-12,1999-12-20,80.0,252,0
306862855.0,14,139.21,1949,5.57,100.86,0,2.0,1999-01-10,1999-12-13,0.0,337,2
306886417.0,9,103.44,931,5.44,71.0,3,1.0,1999-01-01,1999-10-11,33.33,283,0
306889692.0,2,196.0,392,6.0,100.5,0,2.0,1999-07-20,1999-10-04,0.0,76,2
306903519.0,2,103.0,206,3.5,205.5,1,1.0,1999-03-23,1999-03-23,50.0,0,0
306904475.0,3,213.0,639,5.67,130.67,0,1.0,1999-03-15,1999-11-23,0.0,253,0
306914516.0,2,0.0,0,5.5,99.0,2,1.0,1999-04-11,1999-04-11,100.0,0,0
306925256.0,1,0.0,0,5.0,6.0,1,1.0,1999-09-29,1999-09-29,100.0,0,0
306925694.0,4,147.75,591,5.25,57.0,2,1.0,1999-04-20,1999-07-26,50.0,97,0
306939133.0,1,93.0,93,6.0,26.0,0,1.0,1999-02-09,1999-02-09,0.0,0,0
306948266.0,16,165.25,2644,5.5,72.0,3,2.0,1999-02-02,1999-12-30,18.75,331,2
306990177.0,3,184.67,554,6.0,63.33,0,2.0,1999-01-20,1999-12-08,0.0,322,2
307019174.0,8,113.38,907,4.88,74.88,2,1.0,1999-02-09,1999-09-16,25.0,219,0
307049114.0,2,113.0,226,6.0,7.0,1,2.0,1999-04-18,1999-05-11,50.0,23,2
307071597.0,3,49.0,147,6.0,360.67,1,2.0,1999-01-19,1999-02-21,33.33,33,2
307080705.0,5,89.4,447,5.2,50.6,0,2.0,1999-06-08,1999-12-01,0.0,176,2
307080739.0,8,141.12,1129,6.0,78.0,2,2.0,1999-01-17,1999-12-22,25.0,339,2
307120386.0,1,2.0,2,5.0,71.0,0,2.0,1999-05-10,1999-05-10,0.0,0,2
307158626.0,2,240.5,481,6.0,39.0,0,1.0,1999-09-30,1999-09-30,0.0,0,0
307269332.0,3,87.33,262,5.67,101.67,0,2.0,1999-07-26,1999-12-14,0.0,141,2
307340547.0,4,4.5,18,4.75,65.0,2,1.0,1999-04-18,1999-04-22,50.0,4,0
307341909.0,8,242.12,1937,5.62,92.62,1,1.0,1999-01-18,1999-10-30,12.5,285,0
307346981.0,3,39.0,117,4.67,5.67,0,2.0,1999-06-16,1999-07-22,0.0,36,2
307348912.0,1,2.0,2,5.0,42.0,0,2.0,1999-08-05,1999-08-05,0.0,0,2
307349019.0,2,69.0,138,5.5,33.0,0,2.0,1999-04-27,1999-05-02,0.0,5,2
307364158.0,1,0.0,0,5.0,41.0,1,1.0,1999-03-23,1999-03-23,100.0,0,0
307366328.0,6,110.33,662,5.67,92.67,2,1.0,1999-09-05,1999-12-19,33.33,105,0
307414979.0,4,140.25,561,5.75,111.5,1,2.0,1999-02-16,1999-10-20,25.0,246,2
307447599.0,1,156.0,156,6.0,49.0,0,1.0,1999-08-11,1999-08-11,0.0,0,0
307460295.0,22,75.86,1669,6.23,116.68,7,1.0,1999-01-01,1999-12-12,31.82,345,0
307467464.0,3,232.0,696,5.33,69.33,0,2.0,1999-02-17,1999-07-14,0.0,147,2
307474007.0,7,84.14,589,3.71,35.57,2,1.0,1999-10-18,1999-12-26,28.57,69,0
307533687.0,2,120.5,241,5.5,126.5,0,2.0,1999-01-10,1999-01-10,0.0,0,2
307539247.0,1,75.0,75,6.0,52.0,0,1.0,1999-01-04,1999-01-04,0.0,0,0
307540062.0,6,348.67,2092,5.33,102.5,0,1.0,1999-02-06,1999-05-22,0.0,105,0
307542654.0,3,0.0,0,5.67,22.0,3,1.0,1999-03-11,1999-05-27,100.0,77,0
307585182.0,2,28.0,56,5.5,150.0,1,1.0,1999-12-01,1999-12-29,50.0,28,0
307605865.0,6,107.17,643,5.5,126.67,0,1.0,1999-08-02,1999-12-21,0.0,141,0
307640417.0,6,210.83,1265,5.5,221.17,0,1.0,1999-03-14,1999-07-27,0.0,135,0
307643882.0,5,159.0,795,5.6,144.0,1,1.0,1999-03-03,1999-12-15,20.0,287,0
307647990.0,4,224.75,899,5.5,121.5,0,2.0,1999-07-15,1999-12-16,0.0,154,2
307662627.0,7,30.57,214,6.14,63.43,4,1.0,1999-02-16,1999-10-03,57.14,229,0
307662775.0,8,167.88,1343,4.12,116.25,1,1.0,1999-04-19,1999-04-27,12.5,8,0
307667170.0,6,100.5,603,5.5,111.67,1,1.0,1999-07-11,1999-09-02,16.67,53,0
307670729.0,2,266.0,532,5.0,77.5,0,1.0,1999-12-11,1999-12-16,0.0,5,0
307671651.0,19,210.63,4002,4.58,51.74,6,2.0,1999-02-09,1999-10-26,31.58,259,2
307685164.0,6,30.17,181,4.83,116.33,4,1.0,1999-01-14,1999-04-25,66.67,101,0
307699207.0,2,27.0,54,5.5,6.5,0,1.0,1999-03-17,1999-08-26,0.0,162,0
307715177.0,2,60.5,121,5.5,80.5,0,2.0,1999-02-03,1999-04-04,0.0,60,2
307747253.0,6,318.83,1913,5.83,143.83,0,1.0,1999-01-17,1999-06-16,0.0,150,0
307781237.0,4,137.0,548,5.25,52.75,0,2.0,1999-07-09,1999-11-26,0.0,140,2
307783415.0,10,133.2,1332,5.5,97.6,1,2.0,1999-01-25,1999-12-29,10.0,338,2
308622257.0,2,272.0,544,5.5,107.0,0,2.0,1999-04-11,1999-04-11,0.0,0,2
308671429.0,1,4.0,4,6.0,26.0,0,1.0,1999-03-13,1999-03-13,0.0,0,0
308673060.0,5,60.0,300,4.6,63.0,3,1.0,1999-01-14,1999-03-07,60.0,52,0
308764570.0,1,196.0,196,5.0,169.0,0,1.0,1999-03-08,1999-03-08,0.0,0,0
308781533.0,6,103.0,618,5.5,116.33,1,1.0,1999-03-11,1999-06-17,16.67,98,0
308802511.0,14,81.29,1138,5.57,87.5,2,1.0,1999-01-03,1999-11-18,14.29,319,0
308817832.0,3,298.0,894,6.0,42.0,0,2.0,1999-03-17,1999-11-10,0.0,238,2
308849140.0,1,9.0,9,6.0,26.0,0,1.0,1999-05-02,1999-05-02,0.0,0,0
308849264.0,2,84.5,169,5.5,85.5,1,2.0,1999-07-18,1999-07-18,50.0,0,2
308879451.0,5,30.8,154,6.2,117.6,3,1.0,1999-03-23,1999-07-14,60.0,113,0
308886118.0,12,90.0,1080,5.67,127.17,3,1.0,1999-01-21,1999-11-11,25.0,294,0
308910264.0,14,125.43,1756,5.5,73.64,7,2.0,1999-03-04,1999-11-15,50.0,256,2
308915305.0,5,248.4,1242,5.8,81.8,0,1.0,1999-03-01,1999-10-15,0.0,228,0
308922400.0,3,282.0,846,6.0,70.0,0,1.0,1999-01-03,1999-09-08,0.0,248,0
308922806.0,19,350.26,6655,5.05,88.47,1,2.0,1999-01-03,1999-12-02,5.26,333,2
308924133.0,46,78.89,3629,5.65,80.39,4,2.0,1999-01-17,1999-12-30,8.7,347,2
